timestamp,localized,red,ir
1686782920391,2023-06-14T15:48:40.391(UTC-07:00),26367,44320
1686782920411,2023-06-14T15:48:40.411(UTC-07:00),26363,44302
1686782920431,2023-06-14T15:48:40.431(UTC-07:00),26361,44298
1686782920451,2023-06-14T15:48:40.451(UTC-07:00),26359,44301
1686782920472,2023-06-14T15:48:40.472(UTC-07:00),26357,44295
1686782920492,2023-06-14T15:48:40.492(UTC-07:00),26361,44304
1686782920512,2023-06-14T15:48:40.512(UTC-07:00),26355,44296
1686782920532,2023-06-14T15:48:40.532(UTC-07:00),26361,44303
1686782920552,2023-06-14T15:48:40.552(UTC-07:00),26358,44298
1686782920572,2023-06-14T15:48:40.572(UTC-07:00),26361,44306
1686782920593,2023-06-14T15:48:40.593(UTC-07:00),26360,44300
1686782920613,2023-06-14T15:48:40.613(UTC-07:00),26361,44300
1686782920633,2023-06-14T15:48:40.633(UTC-07:00),26360,44298
1686782920653,2023-06-14T15:48:40.653(UTC-07:00),26359,44299
1686782920673,2023-06-14T15:48:40.673(UTC-07:00),26359,44294
1686782920693,2023-06-14T15:48:40.693(UTC-07:00),26362,44301
1686782920714,2023-06-14T15:48:40.714(UTC-07:00),26360,44295
1686782920735,2023-06-14T15:48:40.735(UTC-07:00),26361,44300
1686782920757,2023-06-14T15:48:40.757(UTC-07:00),26363,44299
1686782920778,2023-06-14T15:48:40.778(UTC-07:00),26363,44315
1686782920800,2023-06-14T15:48:40.800(UTC-07:00),26362,44309
1686782920821,2023-06-14T15:48:40.821(UTC-07:00),26361,44316
1686782920843,2023-06-14T15:48:40.843(UTC-07:00),26363,44312
1686782920864,2023-06-14T15:48:40.864(UTC-07:00),26355,44293
1686782920886,2023-06-14T15:48:40.886(UTC-07:00),26357,44289
1686782920908,2023-06-14T15:48:40.908(UTC-07:00),26345,44250
1686782920929,2023-06-14T15:48:40.929(UTC-07:00),26344,44244
1686782920951,2023-06-14T15:48:40.951(UTC-07:00),26320,44167
1686782920972,2023-06-14T15:48:40.972(UTC-07:00),26320,44160
1686782920994,2023-06-14T15:48:40.994(UTC-07:00),26275,44036
1686782921015,2023-06-14T15:48:41.015(UTC-07:00),26272,44028
1686782921037,2023-06-14T15:48:41.037(UTC-07:00),26244,43956
1686782921059,2023-06-14T15:48:41.059(UTC-07:00),26241,43950
1686782921080,2023-06-14T15:48:41.080(UTC-07:00),26241,43931
1686782921102,2023-06-14T15:48:41.102(UTC-07:00),26236,43926
1686782921123,2023-06-14T15:48:41.123(UTC-07:00),26239,43938
1686782921145,2023-06-14T15:48:41.145(UTC-07:00),26239,43934
1686782921166,2023-06-14T15:48:41.166(UTC-07:00),26249,43956
1686782921188,2023-06-14T15:48:41.188(UTC-07:00),26247,43951
1686782921209,2023-06-14T15:48:41.209(UTC-07:00),26259,43980
1686782921231,2023-06-14T15:48:41.231(UTC-07:00),26257,43974
1686782921253,2023-06-14T15:48:41.253(UTC-07:00),26267,44000
1686782921274,2023-06-14T15:48:41.274(UTC-07:00),26266,43996
1686782921296,2023-06-14T15:48:41.296(UTC-07:00),26279,44029
1686782921317,2023-06-14T15:48:41.317(UTC-07:00),26279,44026
1686782921339,2023-06-14T15:48:41.339(UTC-07:00),26285,44047
1686782921360,2023-06-14T15:48:41.360(UTC-07:00),26286,44044
1686782921382,2023-06-14T15:48:41.382(UTC-07:00),26295,44074
1686782921404,2023-06-14T15:48:41.404(UTC-07:00),26292,44071
1686782921422,2023-06-14T15:48:41.422(UTC-07:00),26302,44093
1686782921441,2023-06-14T15:48:41.441(UTC-07:00),26307,44088
1686782921460,2023-06-14T15:48:41.460(UTC-07:00),26315,44107
1686782921479,2023-06-14T15:48:41.479(UTC-07:00),26317,44105
1686782921497,2023-06-14T15:48:41.497(UTC-07:00),26328,44133
1686782921516,2023-06-14T15:48:41.516(UTC-07:00),26326,44130
1686782921535,2023-06-14T15:48:41.535(UTC-07:00),26329,44121
1686782921554,2023-06-14T15:48:41.554(UTC-07:00),26328,44113
1686782921572,2023-06-14T15:48:41.572(UTC-07:00),26324,44084
1686782921591,2023-06-14T15:48:41.591(UTC-07:00),26326,44079
1686782921610,2023-06-14T15:48:41.610(UTC-07:00),26332,44090
1686782921629,2023-06-14T15:48:41.629(UTC-07:00),26334,44087
1686782921647,2023-06-14T15:48:41.647(UTC-07:00),26362,44139
1686782921666,2023-06-14T15:48:41.666(UTC-07:00),26360,44135
1686782921685,2023-06-14T15:48:41.685(UTC-07:00),26385,44172
1686782921704,2023-06-14T15:48:41.704(UTC-07:00),26381,44167
1686782921722,2023-06-14T15:48:41.722(UTC-07:00),26402,44221
1686782921741,2023-06-14T15:48:41.741(UTC-07:00),26402,44216
1686782921760,2023-06-14T15:48:41.760(UTC-07:00),26388,44235
1686782921779,2023-06-14T15:48:41.779(UTC-07:00),26390,44229
1686782921797,2023-06-14T15:48:41.797(UTC-07:00),26384,44228
1686782921816,2023-06-14T15:48:41.816(UTC-07:00),26383,44223
1686782921835,2023-06-14T15:48:41.835(UTC-07:00),26386,44227
1686782921854,2023-06-14T15:48:41.854(UTC-07:00),26387,44222
1686782921872,2023-06-14T15:48:41.872(UTC-07:00),26398,44239
1686782921891,2023-06-14T15:48:41.891(UTC-07:00),26397,44233
1686782921910,2023-06-14T15:48:41.910(UTC-07:00),26400,44248
1686782921929,2023-06-14T15:48:41.929(UTC-07:00),26401,44243
1686782921947,2023-06-14T15:48:41.947(UTC-07:00),26403,44257
1686782921966,2023-06-14T15:48:41.966(UTC-07:00),26403,44255
1686782921985,2023-06-14T15:48:41.985(UTC-07:00),26409,44272
1686782922004,2023-06-14T15:48:42.004(UTC-07:00),26409,44269
1686782922023,2023-06-14T15:48:42.023(UTC-07:00),26415,44284
1686782922043,2023-06-14T15:48:42.043(UTC-07:00),26422,44283
1686782922063,2023-06-14T15:48:42.063(UTC-07:00),26414,44276
1686782922082,2023-06-14T15:48:42.082(UTC-07:00),26409,44270
1686782922102,2023-06-14T15:48:42.102(UTC-07:00),26401,44239
1686782922122,2023-06-14T15:48:42.122(UTC-07:00),26402,44235
1686782922141,2023-06-14T15:48:42.141(UTC-07:00),26396,44206
1686782922161,2023-06-14T15:48:42.161(UTC-07:00),26393,44201
1686782922181,2023-06-14T15:48:42.181(UTC-07:00),26391,44194
1686782922200,2023-06-14T15:48:42.200(UTC-07:00),26390,44188
1686782922220,2023-06-14T15:48:42.220(UTC-07:00),26390,44189
1686782922240,2023-06-14T15:48:42.240(UTC-07:00),26388,44182
1686782922259,2023-06-14T15:48:42.259(UTC-07:00),26390,44183
1686782922279,2023-06-14T15:48:42.279(UTC-07:00),26386,44180
1686782922299,2023-06-14T15:48:42.299(UTC-07:00),26396,44182
1686782922319,2023-06-14T15:48:42.319(UTC-07:00),26394,44181
1686782922338,2023-06-14T15:48:42.338(UTC-07:00),26403,44186
1686782922358,2023-06-14T15:48:42.358(UTC-07:00),26402,44185
1686782922378,2023-06-14T15:48:42.378(UTC-07:00),26408,44190
1686782922397,2023-06-14T15:48:42.397(UTC-07:00),26408,44188
1686782922417,2023-06-14T15:48:42.417(UTC-07:00),26411,44202
1686782922437,2023-06-14T15:48:42.437(UTC-07:00),26412,44199
1686782922456,2023-06-14T15:48:42.456(UTC-07:00),26406,44213
1686782922476,2023-06-14T15:48:42.476(UTC-07:00),26403,44208
1686782922496,2023-06-14T15:48:42.496(UTC-07:00),26396,44218
1686782922515,2023-06-14T15:48:42.515(UTC-07:00),26400,44215
1686782922535,2023-06-14T15:48:42.535(UTC-07:00),26393,44208
1686782922555,2023-06-14T15:48:42.555(UTC-07:00),26390,44203
1686782922574,2023-06-14T15:48:42.574(UTC-07:00),26332,44072
1686782922594,2023-06-14T15:48:42.594(UTC-07:00),26330,44065
1686782922614,2023-06-14T15:48:42.614(UTC-07:00),26315,44024
1686782922634,2023-06-14T15:48:42.634(UTC-07:00),26314,44020
1686782922654,2023-06-14T15:48:42.654(UTC-07:00),26334,44081
1686782922674,2023-06-14T15:48:42.674(UTC-07:00),26339,44080
1686782922694,2023-06-14T15:48:42.694(UTC-07:00),26355,44108
1686782922714,2023-06-14T15:48:42.714(UTC-07:00),26354,44105
1686782922734,2023-06-14T15:48:42.734(UTC-07:00),26357,44105
1686782922754,2023-06-14T15:48:42.754(UTC-07:00),26357,44099
1686782922775,2023-06-14T15:48:42.775(UTC-07:00),26354,44108
1686782922795,2023-06-14T15:48:42.795(UTC-07:00),26353,44104
1686782922815,2023-06-14T15:48:42.815(UTC-07:00),26352,44127
1686782922835,2023-06-14T15:48:42.835(UTC-07:00),26349,44127
1686782922855,2023-06-14T15:48:42.855(UTC-07:00),26358,44148
1686782922875,2023-06-14T15:48:42.875(UTC-07:00),26357,44144
1686782922896,2023-06-14T15:48:42.896(UTC-07:00),26360,44158
1686782922916,2023-06-14T15:48:42.916(UTC-07:00),26360,44154
1686782922936,2023-06-14T15:48:42.936(UTC-07:00),26361,44161
1686782922956,2023-06-14T15:48:42.956(UTC-07:00),26362,44154
1686782922976,2023-06-14T15:48:42.976(UTC-07:00),26361,44160
1686782922996,2023-06-14T15:48:42.996(UTC-07:00),26358,44156
1686782923016,2023-06-14T15:48:43.016(UTC-07:00),26355,44161
1686782923037,2023-06-14T15:48:43.037(UTC-07:00),26353,44155
1686782923057,2023-06-14T15:48:43.057(UTC-07:00),26352,44158
1686782923077,2023-06-14T15:48:43.077(UTC-07:00),26349,44153
1686782923097,2023-06-14T15:48:43.097(UTC-07:00),26352,44164
1686782923117,2023-06-14T15:48:43.117(UTC-07:00),26352,44159
1686782923137,2023-06-14T15:48:43.137(UTC-07:00),26354,44175
1686782923158,2023-06-14T15:48:43.158(UTC-07:00),26354,44172
1686782923178,2023-06-14T15:48:43.178(UTC-07:00),26360,44195
1686782923198,2023-06-14T15:48:43.198(UTC-07:00),26359,44191
1686782923218,2023-06-14T15:48:43.218(UTC-07:00),26360,44211
1686782923238,2023-06-14T15:48:43.238(UTC-07:00),26360,44205
1686782923258,2023-06-14T15:48:43.258(UTC-07:00),26363,44205
1686782923279,2023-06-14T15:48:43.279(UTC-07:00),26362,44205
1686782923299,2023-06-14T15:48:43.299(UTC-07:00),26353,44168
1686782923319,2023-06-14T15:48:43.319(UTC-07:00),26360,44166
1686782923339,2023-06-14T15:48:43.339(UTC-07:00),26349,44140
1686782923359,2023-06-14T15:48:43.359(UTC-07:00),26346,44134
1686782923379,2023-06-14T15:48:43.379(UTC-07:00),26345,44127
1686782923399,2023-06-14T15:48:43.399(UTC-07:00),26344,44124
1686782923420,2023-06-14T15:48:43.420(UTC-07:00),26349,44138
1686782923440,2023-06-14T15:48:43.440(UTC-07:00),26347,44132
1686782923460,2023-06-14T15:48:43.460(UTC-07:00),26352,44155
1686782923480,2023-06-14T15:48:43.480(UTC-07:00),26351,44152
1686782923500,2023-06-14T15:48:43.500(UTC-07:00),26357,44173
1686782923520,2023-06-14T15:48:43.520(UTC-07:00),26355,44170
1686782923541,2023-06-14T15:48:43.541(UTC-07:00),26359,44194
1686782923561,2023-06-14T15:48:43.561(UTC-07:00),26358,44190
1686782923581,2023-06-14T15:48:43.581(UTC-07:00),26366,44205
1686782923601,2023-06-14T15:48:43.601(UTC-07:00),26366,44202
1686782923621,2023-06-14T15:48:43.621(UTC-07:00),26370,44220
1686782923641,2023-06-14T15:48:43.641(UTC-07:00),26368,44215
1686782923661,2023-06-14T15:48:43.661(UTC-07:00),26376,44233
1686782923682,2023-06-14T15:48:43.682(UTC-07:00),26374,44228
1686782923702,2023-06-14T15:48:43.702(UTC-07:00),26379,44246
1686782923722,2023-06-14T15:48:43.722(UTC-07:00),26378,44244
1686782923742,2023-06-14T15:48:43.742(UTC-07:00),26387,44260
1686782923762,2023-06-14T15:48:43.762(UTC-07:00),26385,44257
1686782923782,2023-06-14T15:48:43.782(UTC-07:00),26390,44272
1686782923803,2023-06-14T15:48:43.803(UTC-07:00),26389,44269
1686782923823,2023-06-14T15:48:43.823(UTC-07:00),26389,44282
1686782923843,2023-06-14T15:48:43.843(UTC-07:00),26390,44279
1686782923863,2023-06-14T15:48:43.863(UTC-07:00),26388,44279
1686782923883,2023-06-14T15:48:43.883(UTC-07:00),26385,44274
1686782923903,2023-06-14T15:48:43.903(UTC-07:00),26379,44249
1686782923924,2023-06-14T15:48:43.924(UTC-07:00),26377,44246
1686782923945,2023-06-14T15:48:43.945(UTC-07:00),26362,44205
1686782923967,2023-06-14T15:48:43.967(UTC-07:00),26364,44202
1686782923988,2023-06-14T15:48:43.988(UTC-07:00),26358,44198
1686782924010,2023-06-14T15:48:44.010(UTC-07:00),26360,44193
1686782924031,2023-06-14T15:48:44.031(UTC-07:00),26357,44199
1686782924053,2023-06-14T15:48:44.053(UTC-07:00),26358,44195
1686782924074,2023-06-14T15:48:44.074(UTC-07:00),26360,44213
1686782924096,2023-06-14T15:48:44.096(UTC-07:00),26360,44207
1686782924118,2023-06-14T15:48:44.118(UTC-07:00),26370,44232
1686782924139,2023-06-14T15:48:44.139(UTC-07:00),26370,44230
1686782924161,2023-06-14T15:48:44.161(UTC-07:00),26379,44254
1686782924182,2023-06-14T15:48:44.182(UTC-07:00),26377,44254
1686782924204,2023-06-14T15:48:44.204(UTC-07:00),26385,44277
1686782924225,2023-06-14T15:48:44.225(UTC-07:00),26382,44274
1686782924247,2023-06-14T15:48:44.247(UTC-07:00),26383,44292
1686782924269,2023-06-14T15:48:44.269(UTC-07:00),26380,44288
1686782924290,2023-06-14T15:48:44.290(UTC-07:00),26380,44303
1686782924312,2023-06-14T15:48:44.312(UTC-07:00),26379,44300
1686782924333,2023-06-14T15:48:44.333(UTC-07:00),26382,44319
1686782924355,2023-06-14T15:48:44.355(UTC-07:00),26380,44314
1686782924376,2023-06-14T15:48:44.376(UTC-07:00),26384,44334
1686782924398,2023-06-14T15:48:44.398(UTC-07:00),26384,44328
1686782924419,2023-06-14T15:48:44.419(UTC-07:00),26395,44352
1686782924441,2023-06-14T15:48:44.441(UTC-07:00),26392,44347
1686782924463,2023-06-14T15:48:44.463(UTC-07:00),26407,44372
1686782924484,2023-06-14T15:48:44.484(UTC-07:00),26405,44371
1686782924506,2023-06-14T15:48:44.506(UTC-07:00),26416,44387
1686782924527,2023-06-14T15:48:44.527(UTC-07:00),26414,44382
1686782924549,2023-06-14T15:48:44.549(UTC-07:00),26413,44377
1686782924570,2023-06-14T15:48:44.570(UTC-07:00),26411,44372
1686782924592,2023-06-14T15:48:44.592(UTC-07:00),26410,44364
1686782924614,2023-06-14T15:48:44.614(UTC-07:00),26411,44358
1686782924632,2023-06-14T15:48:44.632(UTC-07:00),26397,44346
1686782924651,2023-06-14T15:48:44.651(UTC-07:00),26400,44341
1686782924670,2023-06-14T15:48:44.670(UTC-07:00),26394,44348
1686782924689,2023-06-14T15:48:44.689(UTC-07:00),26396,44342
1686782924707,2023-06-14T15:48:44.707(UTC-07:00),26402,44363
1686782924726,2023-06-14T15:48:44.726(UTC-07:00),26402,44361
1686782924745,2023-06-14T15:48:44.745(UTC-07:00),26432,44440
1686782924764,2023-06-14T15:48:44.764(UTC-07:00),26431,44438
1686782924782,2023-06-14T15:48:44.782(UTC-07:00),26459,44507
1686782924801,2023-06-14T15:48:44.801(UTC-07:00),26458,44507
1686782924820,2023-06-14T15:48:44.820(UTC-07:00),26471,44536
1686782924839,2023-06-14T15:48:44.839(UTC-07:00),26469,44532
1686782924857,2023-06-14T15:48:44.857(UTC-07:00),26471,44544
1686782924876,2023-06-14T15:48:44.876(UTC-07:00),26471,44539
1686782924895,2023-06-14T15:48:44.895(UTC-07:00),26478,44561
1686782924914,2023-06-14T15:48:44.914(UTC-07:00),26476,44561
1686782924932,2023-06-14T15:48:44.932(UTC-07:00),26490,44592
1686782924951,2023-06-14T15:48:44.951(UTC-07:00),26487,44587
1686782924970,2023-06-14T15:48:44.970(UTC-07:00),26504,44620
1686782924989,2023-06-14T15:48:44.989(UTC-07:00),26501,44615
1686782925007,2023-06-14T15:48:45.007(UTC-07:00),26511,44634
1686782925026,2023-06-14T15:48:45.026(UTC-07:00),26509,44631
1686782925045,2023-06-14T15:48:45.045(UTC-07:00),26516,44650
1686782925064,2023-06-14T15:48:45.064(UTC-07:00),26515,44647
1686782925082,2023-06-14T15:48:45.082(UTC-07:00),26516,44645
1686782925101,2023-06-14T15:48:45.101(UTC-07:00),26514,44639
1686782925120,2023-06-14T15:48:45.120(UTC-07:00),26511,44613
1686782925139,2023-06-14T15:48:45.139(UTC-07:00),26510,44609
1686782925157,2023-06-14T15:48:45.157(UTC-07:00),26506,44593
1686782925176,2023-06-14T15:48:45.176(UTC-07:00),26507,44591
1686782925195,2023-06-14T15:48:45.195(UTC-07:00),26507,44589
1686782925214,2023-06-14T15:48:45.214(UTC-07:00),26508,44587
1686782925233,2023-06-14T15:48:45.233(UTC-07:00),26509,44592
1686782925253,2023-06-14T15:48:45.253(UTC-07:00),26514,44590
1686782925273,2023-06-14T15:48:45.273(UTC-07:00),26515,44619
1686782925293,2023-06-14T15:48:45.293(UTC-07:00),26514,44614
1686782925312,2023-06-14T15:48:45.312(UTC-07:00),26521,44633
1686782925332,2023-06-14T15:48:45.332(UTC-07:00),26521,44629
1686782925352,2023-06-14T15:48:45.352(UTC-07:00),26525,44648
1686782925372,2023-06-14T15:48:45.372(UTC-07:00),26525,44643
1686782925391,2023-06-14T15:48:45.391(UTC-07:00),26526,44654
1686782925411,2023-06-14T15:48:45.411(UTC-07:00),26527,44650
1686782925431,2023-06-14T15:48:45.431(UTC-07:00),26530,44661
1686782925451,2023-06-14T15:48:45.451(UTC-07:00),26527,44657
1686782925470,2023-06-14T15:48:45.470(UTC-07:00),26527,44673
1686782925490,2023-06-14T15:48:45.490(UTC-07:00),26526,44666
1686782925510,2023-06-14T15:48:45.510(UTC-07:00),26519,44676
1686782925530,2023-06-14T15:48:45.530(UTC-07:00),26517,44669
1686782925549,2023-06-14T15:48:45.549(UTC-07:00),26509,44668
1686782925569,2023-06-14T15:48:45.569(UTC-07:00),26506,44666
1686782925589,2023-06-14T15:48:45.589(UTC-07:00),26497,44667
1686782925609,2023-06-14T15:48:45.609(UTC-07:00),26499,44661
1686782925628,2023-06-14T15:48:45.628(UTC-07:00),26499,44683
1686782925648,2023-06-14T15:48:45.648(UTC-07:00),26498,44673
1686782925668,2023-06-14T15:48:45.668(UTC-07:00),26488,44669
1686782925688,2023-06-14T15:48:45.688(UTC-07:00),26484,44665
1686782925707,2023-06-14T15:48:45.707(UTC-07:00),26478,44640
1686782925727,2023-06-14T15:48:45.727(UTC-07:00),26476,44636
1686782925747,2023-06-14T15:48:45.747(UTC-07:00),26473,44614
1686782925767,2023-06-14T15:48:45.767(UTC-07:00),26472,44608
1686782925786,2023-06-14T15:48:45.786(UTC-07:00),26477,44607
1686782925806,2023-06-14T15:48:45.806(UTC-07:00),26477,44605
1686782925826,2023-06-14T15:48:45.826(UTC-07:00),26483,44619
1686782925846,2023-06-14T15:48:45.846(UTC-07:00),26483,44615
1686782925866,2023-06-14T15:48:45.866(UTC-07:00),26489,44623
1686782925886,2023-06-14T15:48:45.886(UTC-07:00),26493,44624
1686782925906,2023-06-14T15:48:45.906(UTC-07:00),26497,44641
1686782925926,2023-06-14T15:48:45.926(UTC-07:00),26497,44635
1686782925946,2023-06-14T15:48:45.946(UTC-07:00),26506,44645
1686782925966,2023-06-14T15:48:45.966(UTC-07:00),26504,44640
1686782925986,2023-06-14T15:48:45.986(UTC-07:00),26515,44646
1686782926006,2023-06-14T15:48:46.006(UTC-07:00),26512,44641
1686782926026,2023-06-14T15:48:46.026(UTC-07:00),26514,44647
1686782926046,2023-06-14T15:48:46.046(UTC-07:00),26509,44642
1686782926067,2023-06-14T15:48:46.067(UTC-07:00),26509,44655
1686782926087,2023-06-14T15:48:46.087(UTC-07:00),26508,44651
1686782926107,2023-06-14T15:48:46.107(UTC-07:00),26504,44655
1686782926127,2023-06-14T15:48:46.127(UTC-07:00),26501,44648
1686782926147,2023-06-14T15:48:46.147(UTC-07:00),26499,44653
1686782926167,2023-06-14T15:48:46.167(UTC-07:00),26499,44647
1686782926187,2023-06-14T15:48:46.187(UTC-07:00),26513,44670
1686782926207,2023-06-14T15:48:46.207(UTC-07:00),26513,44665
1686782926227,2023-06-14T15:48:46.227(UTC-07:00),26528,44732
1686782926247,2023-06-14T15:48:46.247(UTC-07:00),26531,44728
1686782926267,2023-06-14T15:48:46.267(UTC-07:00),26551,44768
1686782926288,2023-06-14T15:48:46.288(UTC-07:00),26550,44762
1686782926308,2023-06-14T15:48:46.308(UTC-07:00),26536,44738
1686782926328,2023-06-14T15:48:46.328(UTC-07:00),26533,44731
1686782926348,2023-06-14T15:48:46.348(UTC-07:00),26516,44680
1686782926368,2023-06-14T15:48:46.368(UTC-07:00),26513,44672
1686782926388,2023-06-14T15:48:46.388(UTC-07:00),26508,44661
1686782926408,2023-06-14T15:48:46.408(UTC-07:00),26504,44655
1686782926428,2023-06-14T15:48:46.428(UTC-07:00),26510,44676
1686782926448,2023-06-14T15:48:46.448(UTC-07:00),26508,44670
1686782926468,2023-06-14T15:48:46.468(UTC-07:00),26521,44704
1686782926489,2023-06-14T15:48:46.489(UTC-07:00),26520,44702
1686782926508,2023-06-14T15:48:46.508(UTC-07:00),26528,44724
1686782926528,2023-06-14T15:48:46.528(UTC-07:00),26531,44723
1686782926548,2023-06-14T15:48:46.548(UTC-07:00),26533,44739
1686782926567,2023-06-14T15:48:46.567(UTC-07:00),26534,44734
1686782926587,2023-06-14T15:48:46.587(UTC-07:00),26538,44741
1686782926607,2023-06-14T15:48:46.607(UTC-07:00),26534,44736
1686782926626,2023-06-14T15:48:46.626(UTC-07:00),26538,44745
1686782926646,2023-06-14T15:48:46.646(UTC-07:00),26535,44741
1686782926666,2023-06-14T15:48:46.666(UTC-07:00),26542,44754
1686782926685,2023-06-14T15:48:46.685(UTC-07:00),26539,44749
1686782926705,2023-06-14T15:48:46.705(UTC-07:00),26542,44762
1686782926725,2023-06-14T15:48:46.725(UTC-07:00),26540,44759
1686782926744,2023-06-14T15:48:46.744(UTC-07:00),26545,44770
1686782926764,2023-06-14T15:48:46.764(UTC-07:00),26546,44764
1686782926784,2023-06-14T15:48:46.784(UTC-07:00),26549,44780
1686782926804,2023-06-14T15:48:46.804(UTC-07:00),26546,44774
1686782926823,2023-06-14T15:48:46.823(UTC-07:00),26550,44788
1686782926843,2023-06-14T15:48:46.843(UTC-07:00),26548,44782
1686782926863,2023-06-14T15:48:46.863(UTC-07:00),26544,44768
1686782926882,2023-06-14T15:48:46.882(UTC-07:00),26540,44764
1686782926902,2023-06-14T15:48:46.902(UTC-07:00),26529,44736
1686782926922,2023-06-14T15:48:46.922(UTC-07:00),26530,44732
1686782926941,2023-06-14T15:48:46.941(UTC-07:00),26518,44707
1686782926961,2023-06-14T15:48:46.961(UTC-07:00),26517,44699
1686782926981,2023-06-14T15:48:46.981(UTC-07:00),26505,44688
1686782927000,2023-06-14T15:48:47.000(UTC-07:00),26504,44682
1686782927020,2023-06-14T15:48:47.020(UTC-07:00),26501,44689
1686782927040,2023-06-14T15:48:47.040(UTC-07:00),26497,44684
1686782927059,2023-06-14T15:48:47.059(UTC-07:00),26498,44701
1686782927079,2023-06-14T15:48:47.079(UTC-07:00),26499,44700
1686782927099,2023-06-14T15:48:47.099(UTC-07:00),26500,44710
1686782927119,2023-06-14T15:48:47.119(UTC-07:00),26497,44704
1686782927141,2023-06-14T15:48:47.141(UTC-07:00),26495,44709
1686782927163,2023-06-14T15:48:47.163(UTC-07:00),26500,44706
1686782927185,2023-06-14T15:48:47.185(UTC-07:00),26494,44714
1686782927207,2023-06-14T15:48:47.207(UTC-07:00),26492,44711
1686782927229,2023-06-14T15:48:47.229(UTC-07:00),26490,44713
1686782927251,2023-06-14T15:48:47.251(UTC-07:00),26490,44707
1686782927273,2023-06-14T15:48:47.273(UTC-07:00),26494,44716
1686782927295,2023-06-14T15:48:47.295(UTC-07:00),26488,44710
1686782927317,2023-06-14T15:48:47.317(UTC-07:00),26493,44722
1686782927339,2023-06-14T15:48:47.339(UTC-07:00),26493,44718
1686782927361,2023-06-14T15:48:47.361(UTC-07:00),26499,44730
1686782927383,2023-06-14T15:48:47.383(UTC-07:00),26497,44724
1686782927405,2023-06-14T15:48:47.405(UTC-07:00),26502,44739
1686782927427,2023-06-14T15:48:47.427(UTC-07:00),26502,44733
1686782927449,2023-06-14T15:48:47.449(UTC-07:00),26503,44740
1686782927471,2023-06-14T15:48:47.471(UTC-07:00),26502,44735
1686782927493,2023-06-14T15:48:47.493(UTC-07:00),26494,44717
1686782927515,2023-06-14T15:48:47.515(UTC-07:00),26492,44709
1686782927537,2023-06-14T15:48:47.537(UTC-07:00),26484,44677
1686782927559,2023-06-14T15:48:47.559(UTC-07:00),26483,44673
1686782927581,2023-06-14T15:48:47.581(UTC-07:00),26478,44649
1686782927603,2023-06-14T15:48:47.603(UTC-07:00),26476,44642
1686782927625,2023-06-14T15:48:47.625(UTC-07:00),26478,44642
1686782927647,2023-06-14T15:48:47.647(UTC-07:00),26477,44638
1686782927669,2023-06-14T15:48:47.669(UTC-07:00),26476,44647
1686782927691,2023-06-14T15:48:47.691(UTC-07:00),26476,44640
1686782927713,2023-06-14T15:48:47.713(UTC-07:00),26477,44650
1686782927735,2023-06-14T15:48:47.735(UTC-07:00),26477,44647
1686782927757,2023-06-14T15:48:47.757(UTC-07:00),26480,44661
1686782927779,2023-06-14T15:48:47.779(UTC-07:00),26478,44655
1686782927801,2023-06-14T15:48:47.801(UTC-07:00),26479,44667
1686782927824,2023-06-14T15:48:47.824(UTC-07:00),26477,44658
1686782927842,2023-06-14T15:48:47.842(UTC-07:00),26478,44658
1686782927861,2023-06-14T15:48:47.861(UTC-07:00),26483,44657
1686782927880,2023-06-14T15:48:47.880(UTC-07:00),26483,44668
1686782927899,2023-06-14T15:48:47.899(UTC-07:00),26480,44661
1686782927917,2023-06-14T15:48:47.917(UTC-07:00),26483,44667
1686782927936,2023-06-14T15:48:47.936(UTC-07:00),26479,44662
1686782927955,2023-06-14T15:48:47.955(UTC-07:00),26482,44670
1686782927974,2023-06-14T15:48:47.974(UTC-07:00),26479,44666
1686782927992,2023-06-14T15:48:47.992(UTC-07:00),26482,44678
1686782928011,2023-06-14T15:48:48.011(UTC-07:00),26479,44671
1686782928030,2023-06-14T15:48:48.030(UTC-07:00),26482,44682
1686782928049,2023-06-14T15:48:48.049(UTC-07:00),26481,44677
1686782928067,2023-06-14T15:48:48.067(UTC-07:00),26481,44680
1686782928086,2023-06-14T15:48:48.086(UTC-07:00),26480,44674
1686782928105,2023-06-14T15:48:48.105(UTC-07:00),26478,44660
1686782928124,2023-06-14T15:48:48.124(UTC-07:00),26475,44655
1686782928142,2023-06-14T15:48:48.142(UTC-07:00),26467,44627
1686782928161,2023-06-14T15:48:48.161(UTC-07:00),26465,44619
1686782928180,2023-06-14T15:48:48.180(UTC-07:00),26460,44601
1686782928199,2023-06-14T15:48:48.199(UTC-07:00),26458,44595
1686782928217,2023-06-14T15:48:48.217(UTC-07:00),26457,44592
1686782928236,2023-06-14T15:48:48.236(UTC-07:00),26458,44588
1686782928255,2023-06-14T15:48:48.255(UTC-07:00),26457,44598
1686782928274,2023-06-14T15:48:48.274(UTC-07:00),26458,44592
1686782928292,2023-06-14T15:48:48.292(UTC-07:00),26457,44605
1686782928311,2023-06-14T15:48:48.311(UTC-07:00),26457,44599
1686782928330,2023-06-14T15:48:48.330(UTC-07:00),26459,44611
1686782928349,2023-06-14T15:48:48.349(UTC-07:00),26456,44606
1686782928367,2023-06-14T15:48:48.367(UTC-07:00),26457,44614
1686782928386,2023-06-14T15:48:48.386(UTC-07:00),26456,44609
